"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786009694760493362","Thu May 02 12:27:48 +0000 2024","0","#GodzillaMinusOne review: One of the best #Godzilla movies ever made. A thrilling mix of epic #kaiju spectacle and heartfelt drama. https://t.co/YMm7JN8SX0","1786009694760493362","","","en","","0","0","0","https://twitter.com/csmoviemania/status/1786009694760493362","392680319","csmoviemania"
"1785742491494519047","Wed May 01 18:46:02 +0000 2024","84","I don t wanna post the Minus One clip for safety reasons but as Godzilla crumbles at the end his death sounds literally sound like whales singing","1785742491494519047","","","en","Arizona","0","9","2","https://twitter.com/SamGoji/status/1785742491494519047","1374831826531876866","SamGoji"
"1785650478920904933","Wed May 01 12:40:24 +0000 2024","0","Godzilla minus one finally got ripped ","1785650478920904933","","","en","","0","2","0","https://twitter.com/bshepjr_/status/1785650478920904933","723633471441129472","bshepjr_"
"1786242784514437373","Fri May 03 03:54:01 +0000 2024","0","My review of Godzilla Minus One on @letterboxd: https://t.co/mKUTC5HgyF","1786242784514437373","","","en","Manaus/AM","0","1","0","https://twitter.com/arthurandress/status/1786242784514437373","40690222","arthurandress"
"1786320721268150308","Fri May 03 09:03:42 +0000 2024","1","I'm very disappointed to inform you that in south east asian Godzilla Minus One did not released here due to Toho and WB distribution deals. If i can pay to see this on biggest screen possible i will.","1786320721268150308","","","en","","0","0","1","https://twitter.com/alvinlaurentt/status/1786320721268150308","160177188","alvinlaurentt"
"1785442857890783696","Tue Apr 30 22:57:08 +0000 2024","8","Honorable Mentions: BEYOND UTOPIA BOTTOMS DREAM SCENARIO GODZILLA MINUS ONE GUARDIANS OF THE GALAXY VOL. 3 HOW TO BLOW UP A PIPELINE NIMONA PERFECT DAYS ROBOT DREAMS A THOUSAND AND ONE 20 DAYS IN MARIUPOL","1785443297814565341","","AKlay19","en","Long Island, NY","0","2","1","https://twitter.com/AKlay19/status/1785443297814565341","740739869740261376","AKlay19"
"1786293169166188588","Fri May 03 07:14:13 +0000 2024","4","Watch Laapata Ladies and Godzilla minus one NOW!!! Thank me later","1786293169166188588","","","en","","0","0","0","https://twitter.com/prathimself/status/1786293169166188588","1709755487514984448","prathimself"
"1786289175756488973","Fri May 03 06:58:21 +0000 2024","0","Godzilla Minus One is out on VOD ","1786289175756488973","","","en","Ikeja, Nigeria","0","1","0","https://twitter.com/thegodkooper/status/1786289175756488973","376045303","thegodkooper"
"1786126459561537635","Thu May 02 20:11:47 +0000 2024","2","My review of Godzilla Minus One on Letterboxd https://t.co/jIG3SM8goM","1786126459561537635","","","en","Catalonia, Spain","0","0","0","https://twitter.com/just7ossam/status/1786126459561537635","981304446473920513","just7ossam"
"1785978782026699144","Thu May 02 10:24:58 +0000 2024","3","Just watched Godzilla minus one. Peak fiction but I'm just gonna say it. Too happy am ending","1785978782026699144","","","en","Newcastle Upon Tyne, England","0","2","0","https://twitter.com/YouVantKeBoB/status/1785978782026699144","1134085919340978177","YouVantKeBoB"
"1786208835226480975","Fri May 03 01:39:07 +0000 2024","4","anyways tomorrow is my last day at work before my vacation tomorrow im finally watching godzilla minus one","1786208835226480975","","","en","22 • she/her | 🇧🇷 ","0","2","0","https://twitter.com/SANSABUFFY/status/1786208835226480975","1538647519768547329","SANSABUFFY"
"1785788818404045104","Wed May 01 21:50:07 +0000 2024","1","filme lindo My review of Godzilla Minus One on Letterboxd https://t.co/zDd6CiLwx1","1785788818404045104","","","en","","0","0","0","https://twitter.com/banny_twt/status/1785788818404045104","1710690248060022784","banny_twt"
"1786254867998388371","Fri May 03 04:42:02 +0000 2024","1","My review of Godzilla Minus One (2023) on @letterboxd: https://t.co/mlqZoJty5v","1786254867998388371","","","en","Tyskland. Aotearoa. End times.","0","0","0","https://twitter.com/Tequila_Yuen/status/1786254867998388371","103344178","Tequila_Yuen"
"1786150394587967889","Thu May 02 21:46:53 +0000 2024","0","My review of Godzilla Minus One on @letterboxd: https://t.co/zBUfD8w9A8","1786150394587967889","","","en","127 aespa riize","0","1","0","https://twitter.com/yizaeus/status/1786150394587967889","1620402221467811840","yizaeus"
"1785819736116199744","Thu May 02 00:02:41 +0000 2024","1","@Ballszilla490 @Ballszilla490 can you dm me the link to Godzilla Minus One?","1785822180476924241","","Ballszilla490","en","Texas, USA","0","0","1","https://twitter.com/CrusanLucius/status/1785822180476924241","981637731041325056","CrusanLucius"
"1786288080485249267","Fri May 03 06:54:00 +0000 2024","0","My ½ review of Godzilla Minus One (2023) on @letterboxd: https://t.co/IyE62yCSyE","1786288080485249267","","","en","","0","0","0","https://twitter.com/Henritrabucatti/status/1786288080485249267","1157656499956662277","Henritrabucatti"
"1785611145572929559","Wed May 01 10:04:06 +0000 2024","19","fyi godzilla minus one should be out online in a while. can see 59gb and 25gb files for now. by evening smaller files should be available","1785611145572929559","","","en","Bombay","4","6","0","https://twitter.com/MrNarci/status/1785611145572929559","41551196","MrNarci"
"1785806961990131753","Wed May 01 23:02:13 +0000 2024","0","Fui obrigada a escrever sobre WHAT A MOVIE My review of Godzilla Minus One on @letterboxd: https://t.co/g0KHee7N0U","1785806961990131753","","","en","Florianópolis, Brazil","0","0","0","https://twitter.com/thesavanna_/status/1785806961990131753","149564744","thesavanna_"
"1785831236335714553","Thu May 02 00:38:40 +0000 2024","0","My ½ review of Godzilla Minus One on Letterboxd https://t.co/tuSQsKC0Zt","1785831236335714553","","","en","duna","0","1","0","https://twitter.com/mendeso_/status/1785831236335714553","1521269075086921731","mendeso_"
"1786247050792776072","Fri May 03 04:10:58 +0000 2024","0","My review of Godzilla Minus One on @letterboxd: https://t.co/Z3SFWSZbyK","1786247050792776072","","","en","BH, BRASIL","0","1","0","https://twitter.com/lucamageste/status/1786247050792776072","1444683062357409799","lucamageste"
